trainerID,trainername,pokename
9044,"Psychic♀ Brittney",Medicham
9044,"Psychic♀ Brittney",Alakazam
9045,"Psychic♂ Bryce",Haunter
9045,"Psychic♂ Bryce",Gengar
9045,"Psychic♂ Bryce",Alakazam
9046,"Psychic♀ Chelsey",Xatu
9046,"Psychic♀ Chelsey",Mismagius
9047,"Psychic♂ Corbin",Shuppet
9047,"Psychic♂ Corbin",Duskull
9048,"Psychic♂ Corbin",Banette
9048,"Psychic♂ Corbin",Dusclops
9049,"Psychic♀ Daisy",Slowpoke
9049,"Psychic♀ Daisy",Slowbro
9050,"Psychic♀ Daisy",Slowbro
9050,"Psychic♀ Daisy",Slowbro
9051,"Psychic♂ Deandre",Girafarig
9052,"Psychic♀ Desiree",Kadabra
9052,"Psychic♀ Desiree",Kadabra
9053,"Psychic♂ Elijah",Abra
9054,"Psychic♀ Kendra",Chingling
9054,"Psychic♀ Kendra",Chimecho
9055,"Psychic♂ Kody",Meditite
9057,"Psychic♀ Lindsey",Abra
9058,"Psychic♂ Maxwell",Misdreavus
9058,"Psychic♂ Maxwell",Haunter
9059,"Psychic♂ Maxwell",Misdreavus
9059,"Psychic♂ Maxwell",Gengar
9060,"Psychic♂ Mitchell",Haunter
9060,"Psychic♂ Mitchell",Kadabra
9061,"Psychic♂ Mitchell",Haunter
9061,"Psychic♂ Mitchell",Kadabra
9062,"Psychic♂ Mitchell",Gengar
9062,"Psychic♂ Mitchell",Alakazam
9063,"Psychic♀ Rachael",Psyduck
9064,"Psychic♂ Sterling",Baltoy
9064,"Psychic♂ Sterling",Grumpig
9065,"Psychic♀ Valencia",Chingling
9065,"Psychic♀ Valencia",Chimecho
9066,"Psychic♀ Abigail",Chingling
9066,"Psychic♀ Abigail",Drifloon
9066,"Psychic♀ Abigail",Kirlia
9067,"Psychic♀ Abigail",Chimecho
9067,"Psychic♀ Abigail",Drifblim
9067,"Psychic♀ Abigail",Gardevoir
9068,"Psychic♀ Abigail",Chimecho
9068,"Psychic♀ Abigail",Drifblim
9068,"Psychic♀ Abigail",Gardevoir
9069,"Psychic♀ Brittney",Drowzee
9069,"Psychic♀ Brittney",Alakazam
9070,"Psychic♀ Brittney",Hypno
9070,"Psychic♀ Brittney",Alakazam
9071,"Psychic♂ Bryce",Haunter
9071,"Psychic♂ Bryce",Gengar
9071,"Psychic♂ Bryce",Gardevoir
9072,"Psychic♀ Chelsey",Lunatone
9072,"Psychic♀ Chelsey",Gardevoir
9073,"Psychic♂ Corbin",Xatu
9073,"Psychic♂ Corbin",Gallade
9074,"Psychic♂ Corbin",Xatu
9074,"Psychic♂ Corbin",Gallade
9075,"Psychic♀ Daisy",Slowpoke
9075,"Psychic♀ Daisy",Slowbro
9076,"Psychic♀ Daisy",Slowbro
9076,"Psychic♀ Daisy",Slowking
9077,"Psychic♂ Deandre",Dusknoir
9078,"Psychic♀ Desiree",Mismagius
9079,"Psychic♂ Elijah",Abra
9080,"Psychic♀ Kendra",Chimecho
9080,"Psychic♀ Kendra",Haunter
9080,"Psychic♀ Kendra",Gengar
9081,"Psychic♂ Kody",Meditite
9082,"Psychic♂ Landon",Shuppet
9082,"Psychic♂ Landon",Alakazam
9083,"Psychic♀ Lindsey",Abra
9084,"Psychic♂ Maxwell",Misdreavus
9084,"Psychic♂ Maxwell",Haunter
9085,"Psychic♂ Maxwell",Misdreavus
9085,"Psychic♂ Maxwell",Gengar
9086,"Psychic♂ Mitchell",Duskull
9086,"Psychic♂ Mitchell",Kadabra
9087,"Psychic♂ Mitchell",Dusclops
9087,"Psychic♂ Mitchell",Kadabra
9088,"Psychic♂ Mitchell",Grumpig
9088,"Psychic♂ Mitchell",Alakazam
9088,"Psychic♂ Mitchell",Dusknoir
9089,"Psychic♀ Rachael",Psyduck
9090,"Psychic♂ Sterling",Solrock
9090,"Psychic♂ Sterling",Gallade
9091,"Psychic♀ Valencia",Chimecho
9091,"Psychic♀ Valencia",Absol
9091,"Psychic♀ Valencia",Dusknoir
9092,"Psychic Eli",Starmie
9092,"Psychic Eli",Exeggcute
9092,"Psychic Eli",Girafarig
9093,"Psychic Franklin",Kadabra
9093,"Psychic Franklin",Girafarig
9094,"Psychic Fidel",Xatu
9095,"Psychic Greg",Drowzee
9096,"Psychic Herman",Exeggcute
9096,"Psychic Herman",Exeggcute
9096,"Psychic Herman",Exeggutor
9097,"Psychic Jared",Exeggcute
9097,"Psychic Jared",Exeggcute
9098,"Psychic Mark",Abra
9098,"Psychic Mark",Abra
9098,"Psychic Mark",Kadabra
9099,"Psychic Nathan",Girafarig
9100,"Psychic Norman",Slowpoke
9100,"Psychic Norman",Slowpoke
9101,"Psychic Phil",Natu
9101,"Psychic Phil",Kadabra
9102,"Psychic Rodney*",Chingling
9102,"Psychic Rodney*",Hypno
9103,"Psychic Tōru*",Dunsparce
9104,"Psychic Vernon",Espeon
9105,"Psychic♀ Belle",Musharna
9106,"Psychic♂ Bryce",Duosion
9107,"Psychic♀ Cybil",Gothita
9108,"Psychic♀ Doreen",Elgyem
9108,"Psychic♀ Doreen",Solosis
9108,"Psychic♀ Doreen",Sigilyph
9109,"Psychic♀ Dua",Woobat
9109,"Psychic♀ Dua",Munna
9110,"Psychic♀ Future",Natu
9110,"Psychic♀ Future",Xatu
9110,"Psychic♀ Future",Banette
9111,"Psychic♂ Gaven",Solosis
9111,"Psychic♂ Gaven",Woobat
9112,"Psychic♂ Gerard",Girafarig
9112,"Psychic♂ Gerard",Sigilyph
9112,"Psychic♂ Gerard",Claydol
9113,"Psychic♀ Lin",Litwick
9113,"Psychic♀ Lin",Swoobat
9114,"Psychic♂ Low",Yamask
9114,"Psychic♂ Low",Munna
9115,"Psychic♀ Madhu",Mismagius
9115,"Psychic♀ Madhu",Gothitelle
9116,"Psychic♂ Micki",Yamask
9116,"Psychic♂ Micki",Golett
9117,"Psychic♂ Perry",Sigilyph
9118,"Psychic♂ Rudolf",Starmie
9118,"Psychic♂ Rudolf",Wobbuffet
9119,"Psychic♂ Tommy",Beldum
9119,"Psychic♂ Tommy",Metang
9119,"Psychic♂ Tommy",Beheeyem
9119,"Psychic♂ Tommy",Reuniclus
9120,"Psychic♂ Al",Metang
9120,"Psychic♂ Al",Cofagrigus
9121,"Psychic♀ Alia",Musharna
9121,"Psychic♀ Alia",Lampent
9122,"Psychic♂ Bryce",Elgyem
9122,"Psychic♂ Bryce",Duosion
9123,"Psychic♀ Dua",Gothita
9124,"Psychic♀ Ena",Baltoy
9124,"Psychic♀ Ena",Yamask
9125,"Psychic♀ Future",Munna
9126,"Psychic♀ Joyce",Musharna
9127,"Psychic♂ Low",Solosis
9128,"Psychic♀ Lynette",Drifloon
9128,"Psychic♀ Lynette",Spoink
9128,"Psychic♀ Lynette",Drifblim
9129,"Psychic♂ Micki",Espeon
9130,"Psychic♂ Nandor",Hypno
9130,"Psychic♂ Nandor",Dusclops
9131,"Psychic♀ Olesia",Chingling
9132,"Psychic♂ Perry",Sigilyph
9133,"Psychic♀ Sarah",Yamask
9133,"Psychic♀ Sarah",Gothorita
9134,"Psychic♂ Tommy",Woobat
9134,"Psychic♂ Tommy",Yamask
9135,"Psychic♂ Tully",Swoobat
9136,"Psychic♂ Arthur",Reuniclus
9137,"Psychic♂ Emanuel",Solosis
9137,"Psychic♂ Emanuel",Sigilyph
9138,"Psychic♂ Franz",Chimecho
9138,"Psychic♂ Franz",Golett
9139,"Psychic♂ Harry",Medicham
9140,"Psychic♂ Paschal",Exeggutor
9141,"Psychic♂ Robert",Solosis
9142,"Psychic♂ Sayid",Meditite
9142,"Psychic♂ Sayid",Kirlia
9143,"Psychic♂ William",Espeon
9144,"Psychic Cameron",Kadabra
9144,"Psychic Cameron",Solrock
9145,"Psychic Cameron",Solrock
9145,"Psychic Cameron",Alakazam
9146,"Psychic Cameron",Exeggcute
9146,"Psychic Cameron",Solrock
9146,"Psychic Cameron",Alakazam
9147,"Psychic Cameron",Solrock
9147,"Psychic Cameron",Exeggutor
9147,"Psychic Cameron",Alakazam
9148,"Psychic Edward",Abra
9149,"Psychic Fritz",Claydol
9149,"Psychic Fritz",Starmie
9150,"Psychic Joshua",Kadabra
9150,"Psychic Joshua",Medicham
9151,"Psychic Preston",Kadabra
9152,"Psychic Virgil",Kadabra
9152,"Psychic Virgil",Girafarig
9153,"Psychic William",Staryu
9153,"Psychic William",Grumpig
9154,Psychic,Abra
9154,Psychic,Slowpoke
9154,Psychic,Exeggcute
9154,Psychic,Doduo
9154,Psychic,Pidgeotto
9155,Psychic,Abra
9155,Psychic,Slowpoke
9155,Psychic,Exeggcute
9155,Psychic,Drowzee
9155,Psychic,Venomoth
9155,Psychic,Porygon
9156,Psychic,Kadabra
9156,Psychic,Abra
9156,Psychic,Jynx
9156,Psychic,Pidgeot
9156,Psychic,Fearow
9157,Psychic,Kadabra
9157,Psychic,Exeggcute
9157,Psychic,Slowpoke
9157,Psychic,Drowzee
9157,Psychic,Clefable
9158,Psychic,Alakazam
9158,Psychic,Hypno
9158,Psychic,Slowbro
9158,Psychic,Aerodactyl
9158,Psychic,Scyther
9158,Psychic,Dodrio
9159,Psychic,Hypno
9159,Psychic,Alakazam
9159,Psychic,Slowbro
9159,Psychic,Jynx
9159,Psychic,Chansey
9160,Psychic,Alakazam
9160,Psychic,Kadabra
9160,Psychic,Exeggutor
9160,Psychic,Starmie
9160,Psychic,Charizard
9160,Psychic,Zapdos
9161,Psychic,Alakazam
9161,Psychic,Hypno
9161,Psychic,Slowbro
9161,Psychic,Exeggutor
9161,Psychic,Starmie
9161,Psychic,Jynx
9162,Psychic,Slowbro
9162,Psychic,Alakazam
9162,Psychic,Poliwrath
9162,Psychic,Starmie
9162,Psychic,Jynx
9162,Psychic,Hypno
9163,Psychic,Slowbro
9163,Psychic,Alakazam
9163,Psychic,Poliwrath
9163,Psychic,Starmie
9163,Psychic,Jynx
9163,Psychic,Magneton
9164,"Psychic Mason",Smeargle
9164,"Psychic Mason",Slowpoke
9164,"Psychic Mason",Raichu
9164,"Psychic Mason",Growlithe
9164,"Psychic Mason",Natu
9164,"Psychic Mason",Clefable
9165,"Psychic Mason",Slowbro
9165,"Psychic Mason",Stantler
9165,"Psychic Mason",Primeape
9165,"Psychic Mason",Quagsire
9165,"Psychic Mason",Meganium
9165,"Psychic Mason",Smeargle
9166,"Psychic Mason",Kangaskhan
9166,"Psychic Mason",Hypno
9166,"Psychic Mason",Arcanine
9166,"Psychic Mason",Raichu
9166,"Psychic Mason",Smeargle
9166,"Psychic Mason",Xatu
9167,"Psychic Mason",Xatu
9167,"Psychic Mason",Espeon
9167,"Psychic Mason",Jolteon
9167,"Psychic Mason",Blastoise
9167,"Psychic Mason",Heracross
9167,"Psychic Mason",Primeape
9168,"Punk Couple Zoya & Asa",Garbodor
9168,"Punk Couple Zoya & Asa",Pangoro
9169,"Punk Girl Cecile",Liepard
9169,"Punk Girl Cecile",Liepard
9170,"Punk Girl Jeanne",Seviper
9170,"Punk Girl Jeanne",Arbok
9171,"Punk Girl Lillian",Krokorok
9172,"Punk Girl Anna",Persian
9172,"Punk Girl Anna",Honchkrow
9173,"Punk Girl Melissa",Ariados
9174,"Punk Guy Faust",Haunter
9175,"Punk Guy Jacques",Skuntank
9175,"Punk Guy Jacques",Crawdaunt
9176,"Punk Guy Sid",Scrafty
9176,"Punk Guy Sid",Sharpedo
9176,"Punk Guy Sid",Pawniard
9177,"Punk Guy Slater",Dunsparce
9178,"Punk Guy Adam",Pangoro
9179,"Punk Pair Marie and Troy",Honchkrow
9180,"Punk Pair Yoko and Lane",Krokorok
9180,"Punk Pair Yoko and Lane",Pancham
9181,"Rancher Marco",Aipom
9181,"Rancher Marco",Psyduck
9181,"Rancher Marco",Girafarig
9182,"Rancher Marco",Ambipom
9182,"Rancher Marco",Golduck
9182,"Rancher Marco",Girafarig
9183,"Rancher Marco",Ambipom
9183,"Rancher Marco",Golduck
9183,"Rancher Marco",Girafarig
9184,"Rancher Marco",Ponyta
9185,"Rancher Marco",Ponyta
9185,"Rancher Marco",Rapidash
9186,"Rancher Marco",Ponyta
9186,"Rancher Marco",Miltank
9186,"Rancher Marco",Tauros
9186,"Rancher Marco",Rapidash
9187,"Rangers Fern & Lee",Nidoking
9187,"Rangers Fern & Lee",Nidoqueen
9188,"Rangers Ivy & Orrick",Tauros
9188,"Rangers Ivy & Orrick",Miltank
9189,"Reporter Kinsey",Chatot
9190,"Reporter Valerie(Tag battle)",Murkrow
9191,"Reporter Kinsey",Shinx
9192,"Reporter Kinsey",Shinx
9192,"Reporter Kinsey",Drifloon
9193,"Reporter Kinsey",Drifloon
9193,"Reporter Kinsey",Luxio
9194,"Reporter Kinsey",Drifblim
9194,"Reporter Kinsey",Luxray
9195,"Reporter Kinsey",Drifblim
9195,"Reporter Kinsey",Luxray
9196,"Reporter Kinsey",Drifblim
9196,"Reporter Kinsey",Luxray
9197,"Reporter Valerie(Tag battle)",Kirlia
9198,"Rich Boy Garret",Azumarill
9199,"Rich Boy Winston",Zigzagoon
9200,"Rich Boy Winston",Linoone
9201,"Rich Boy Winston",Linoone
9202,"Rich Boy Winston",Linoone
9203,"Rich Boy Winston",Linoone
9204,"Rich Boy Dawson",Zigzagoon
9204,"Rich Boy Dawson",Poochyena
9205,"Rich Boy Garret",Azumarill
9206,"Rich Boy Winston",Zigzagoon
9207,"Rich Boy Winston",Linoone
9208,"Rich Boy Winston",Linoone
9209,"Rich Boy Winston",Linoone
9210,"Rich Boy Winston",Linoone
9211,"Rich Boy Jason",Luxio
9212,"Rich Boy Roman(Tag battle)",Sudowoodo
9213,"Rich Boy Trey",Luxio
9214,"Rich Boy Trey",Luxio
9215,"Rich Boy Trey",Luxio
9216,"Rich Boy Jason",Prinplup
9217,"Rich Boy Liam",Blissey
9218,"Rich Boy Roman(Tag battle)",Lickitung
9219,"Rich Boy Trey",Luxray
9220,"Rich Boy Trey",Luxray
9221,"Rich Boy Trey",Luxray
9222,"Rich Boy Anthony",Volbeat
9223,"Rich Boy Brad",Aipom
9223,"Rich Boy Brad",Murkrow
9224,"Rich Boy Cody",Blitzle
9225,"Rich Boy Manuel",Liepard
9226,"Rich Boy Martin*",Tranquill
9227,"Rich Boy Pierce",Ampharos
9228,"Rich Boy Rolan",Blitzle
9228,"Rich Boy Rolan",Blitzle
9229,"Rich Boy Anthony",Volbeat
9230,"Rich Boy Brad",Patrat
9230,"Rich Boy Brad",Zubat
9231,"Rich Boy Brad",Aipom
9231,"Rich Boy Brad",Murkrow
9232,"Rich Boy KeenanW2",Herdier
9233,"Rich Boy Rolan*",Blitzle
9234,"Rich Boy Filbert",Lanturn
9234,"Rich Boy Filbert",Jolteon
9235,"Rich Boy Garret",Furfrou
9236,"Rich Boy Winston",Zigzagoon
9237,"Rich Boy Winston",Zigzagoon
9238,"Rich Boy Winston",Zigzagoon
9239,"Rich Boy Winston",Linoone
9240,"Rich Boy Winston",Linoone
9240,"Rich Boy Winston",Pyroar
9241,"Rich Boy Cyus",Sunkern
9241,"Rich Boy Cyus",Hoppip
9242,"Rich Boy Diek",Cacnea
9242,"Rich Boy Diek",Shroomish
9243,"Rich Boy Dugo",Trapinch
9243,"Rich Boy Dugo",Swinub
9244,"Rich Boy Flitz",Azurill
9244,"Rich Boy Flitz",Sentret
9245,"Rich Boy Jurek",Weezing
9245,"Rich Boy Jurek",Muk
9245,"Rich Boy Jurek",Altaria
9245,"Rich Boy Jurek",Donphan
9246,"Rich Boy Lond",Lotad
9246,"Rich Boy Lond",Seedot
9247,"Rich Boy Perd",Lunatone
9247,"Rich Boy Perd",Solrock
9247,"Rich Boy Perd",Dunsparce
9247,"Rich Boy Perd",Sandslash
9248,"Rich Boy Quint",Grumpig
9248,"Rich Boy Quint",Kadabra
9248,"Rich Boy Quint",Metang
9248,"Rich Boy Quint",Lunatone
9249,"Rich Boy Basto",Octillery
9249,"Rich Boy Basto",Azumarill
9249,"Rich Boy Basto",Seaking
9249,"Rich Boy Basto",Tentacruel
9249,"Rich Boy Basto",Luvdisc
9249,"Rich Boy Basto",Qwilfish
9250,"Rich Boy Benit",Ninjask
9250,"Rich Boy Benit",Dodrio
9250,"Rich Boy Benit",Tropius
9250,"Rich Boy Benit",Mantine
9250,"Rich Boy Benit",Xatu
9250,"Rich Boy Benit",Salamence
9251,"Rich Boy Brot",Poochyena
9251,"Rich Boy Brot",Pineco
9251,"Rich Boy Brot",Swinub
9251,"Rich Boy Brot",Sandshrew
9251,"Rich Boy Brot",Slakoth
9251,"Rich Boy Brot",Mareep
9252,"Rich Boy Denc",Cyndaquil
9252,"Rich Boy Denc",Abra
9252,"Rich Boy Denc",Doduo
9252,"Rich Boy Denc",Machop
9252,"Rich Boy Denc",Totodile
9252,"Rich Boy Denc",Swablu
9253,"Rich Boy Guyit",Kyogre
9253,"Rich Boy Guyit",Scizor
9253,"Rich Boy Guyit",Kingdra
9253,"Rich Boy Guyit",Swampert
9253,"Rich Boy Guyit",Raichu
9253,"Rich Boy Guyit",Ampharos
9254,"Rich Boy Marcon",Surskit
9254,"Rich Boy Marcon",Seedot
9254,"Rich Boy Marcon",Lotad
9254,"Rich Boy Marcon",Oddish
9254,"Rich Boy Marcon",Cacnea
9254,"Rich Boy Marcon",Nincada
9255,"Rich Boy Perc",Starmie
9255,"Rich Boy Perc",Huntail
9255,"Rich Boy Perc",Gorebyss
9255,"Rich Boy Perc",Octillery
9255,"Rich Boy Perc",Whiscash
9255,"Rich Boy Perc",Crawdaunt
9256,"Rich Boy Puros",Breloom
9256,"Rich Boy Puros",Gardevoir
9256,"Rich Boy Puros",Ludicolo
9256,"Rich Boy Puros",Weezing
9256,"Rich Boy Puros",Forretress
9256,"Rich Boy Puros",Shuckle
9257,"Rich Boy Roex",Bagon
9257,"Rich Boy Roex",Goldeen
9257,"Rich Boy Roex",Bayleef
9257,"Rich Boy Roex",Murkrow
9257,"Rich Boy Roex",Spoink
9257,"Rich Boy Roex",Machop
9258,"Rich Boy Sainz",Dustox
9258,"Rich Boy Sainz",Yanma
9258,"Rich Boy Sainz",Ariados
9258,"Rich Boy Sainz",Rhyhorn
9258,"Rich Boy Sainz",Grovyle
9258,"Rich Boy Sainz",Masquerain
9259,"Rich Boy Symin",Sandshrew
9259,"Rich Boy Symin",Slakoth
9259,"Rich Boy Symin",Abra
9259,"Rich Boy Symin",Chikorita
9259,"Rich Boy Symin",Cyndaquil
9259,"Rich Boy Symin",Totodile
9260,"Rich Boy Tark",Vulpix
9260,"Rich Boy Tark",Bellossom
9260,"Rich Boy Tark",Taillow
9260,"Rich Boy Tark",Sandshrew
9260,"Rich Boy Tark",Kirlia
9260,"Rich Boy Tark",Togepi
9261,"Rich Boy Venak",Skarmory
9261,"Rich Boy Venak",Swampert
9261,"Rich Boy Venak",Sableye
9261,"Rich Boy Venak",Shuckle
9261,"Rich Boy Venak",Regice
9261,"Rich Boy Venak",Umbreon
9262,"Rider♂ Delan",Mightyena
9262,"Rider♂ Delan",Sharpedo
9262,"Rider♂ Delan",Absol
9263,"Rider♂ Delan",Mightyena
9263,"Rider♂ Delan",Sharpedo
9263,"Rider♂ Delan",Sneasel
9264,"Rider♂ Derid",Pineco
9264,"Rider♂ Derid",Shuppet
9264,"Rider♂ Derid",Koffing
9265,"Rider♂ Derid",Forretress
9265,"Rider♂ Derid",Shuppet
9265,"Rider♂ Derid",Koffing
9266,"Rider♀ Elose",Cradily
9266,"Rider♀ Elose",Noctowl
9266,"Rider♀ Elose",Swalot
9266,"Rider♀ Elose",Chimecho
9267,"Rider♀ Eshan",Anorith
9267,"Rider♀ Eshan",Pineco
9267,"Rider♀ Eshan",Ledian
9268,"Rider♀ Heral",Electrode
9268,"Rider♀ Heral",Lunatone
9268,"Rider♀ Heral",Ampharos
9268,"Rider♀ Heral",Machoke
9269,"Rider♂ Hesle",Sealeo
9269,"Rider♂ Hesle",Seadra
9269,"Rider♂ Hesle",Vigoroth
9270,"Rider♂ Kevel",Quagsire
9270,"Rider♂ Kevel",Donphan
9270,"Rider♂ Kevel",Sandslash
9271,"Rider♀ Kimit",Sandshrew
9271,"Rider♀ Kimit",Geodude
9271,"Rider♀ Kimit",Numel
9272,"Rider♀ Leba",Oddish
9272,"Rider♀ Leba",Dustox
9272,"Rider♀ Leba",Skiploom
9273,"Rider♀ Leba",Gloom
9273,"Rider♀ Leba",Dustox
9273,"Rider♀ Leba",Skiploom
9274,"Rider♀ Leba",Oddish
9274,"Rider♀ Leba",Dustox
9274,"Rider♀ Leba",Sunkern
9275,"Rider♀ Leba",Oddish
9275,"Rider♀ Leba",Dustox
9275,"Rider♀ Leba",Sunflora
9276,"Rider♀ Leba",Gloom
9276,"Rider♀ Leba",Dustox
9276,"Rider♀ Leba",Sunflora
9277,"Rider♂ Ligam",Grovyle
9277,"Rider♂ Ligam",Nuzleaf
9277,"Rider♂ Ligam",Lairon
9278,"Rider♀ Nelis",Loudred
9278,"Rider♀ Nelis",Seviper
9278,"Rider♀ Nelis",Corsola
9278,"Rider♀ Nelis",Sneasel
9279,"Rider♀ Nelis",Loudred
9279,"Rider♀ Nelis",Seviper
9279,"Rider♀ Nelis",Corsola
9279,"Rider♀ Nelis",Sneasel
9280,"Rider♀ Nelis",Loudred
9280,"Rider♀ Nelis",Seviper
9280,"Rider♀ Nelis",Corsola
9280,"Rider♀ Nelis",Sharpedo
9281,"Rider♀ Nelon",Shuppet
9281,"Rider♀ Nelon",Horsea
9281,"Rider♀ Nelon",Nincada
9282,"Rider♀ Neni",Duskull
9282,"Rider♀ Neni",Dunsparce
9282,"Rider♀ Neni",Shuppet
9283,"Rider♂ Nover",Ledyba
9283,"Rider♂ Nover",Wingull
9283,"Rider♂ Nover",Noctowl
9284,"Rider♂ Nover",Ledian
9284,"Rider♂ Nover",Pelipper
9284,"Rider♂ Nover",Noctowl
9285,"Rider♂ Nover",Ledyba
9285,"Rider♂ Nover",Wingull
9285,"Rider♂ Nover",Doduo
9286,"Rider♂ Nover",Ledian
9286,"Rider♂ Nover",Wingull
9286,"Rider♂ Nover",Doduo
9287,"Rider♂ Nover",Ledian
9287,"Rider♂ Nover",Pelipper
9287,"Rider♂ Nover",Dodrio
9288,"Rider♀ Raleen",Doduo
9288,"Rider♀ Raleen",Ledyba
9288,"Rider♀ Raleen",Swablu
9289,"Rider♀ Raleen",Doduo
9289,"Rider♀ Raleen",Ledian
9289,"Rider♀ Raleen",Swablu
9290,"Rider♂ Riden",Pineco
9290,"Rider♂ Riden",Baltoy
9290,"Rider♂ Riden",Houndour
9290,"Rider♂ Riden",Graveler
9291,"Rider♂ Rions",Poochyena
9291,"Rider♂ Rions",Kadabra
9291,"Rider♂ Rions",Linoone
9291,"Rider♂ Rions",Mightyena
9292,"Rider♂ Ronal",Seviper
9292,"Rider♂ Ronal",Swalot
9292,"Rider♂ Ronal",Jumpluff
9292,"Rider♂ Ronal",Hariyama
9293,"Rider♀ Shatol",Graveler
9293,"Rider♀ Shatol",Wailmer
9293,"Rider♀ Shatol",Wigglytuff
9293,"Rider♀ Shatol",Donphan
9294,"Rider♀ Sosh",Mareep
9294,"Rider♀ Sosh",Dunsparce
9294,"Rider♀ Sosh",Cacnea
9295,"Rider♀ Sosh",Dunsparce
9295,"Rider♀ Sosh",Mareep
9295,"Rider♀ Sosh",Cacnea
9296,"Rider♀ Sosh",Jigglypuff
9296,"Rider♀ Sosh",Mareep
9296,"Rider♀ Sosh",Cacnea
9297,"Rider♀ Trona",Jigglypuff
9297,"Rider♀ Trona",Delcatty
9298,"Rider♂ Turo",Trapinch
9298,"Rider♂ Turo",Numel
9298,"Rider♂ Turo",Sandshrew
9299,"Rider♂ Twan",Bagon
9299,"Rider♂ Twan",Meditite
9299,"Rider♂ Twan",Numel
9300,"Rider♂ Twan",Meditite
9300,"Rider♂ Twan",Shelgon
9300,"Rider♂ Twan",Camerupt
9301,"Rider♂ Twan",Machop
9301,"Rider♂ Twan",Shelgon
9301,"Rider♂ Twan",Camerupt
9302,"Rider♂ Vant",Skitty
9302,"Rider♂ Vant",Zigzagoon
9302,"Rider♂ Vant",Misdreavus
9303,"Rider♂ Vant",Delcatty
9303,"Rider♂ Vant",Linoone
9303,"Rider♂ Vant",Misdreavus
9304,"Rider♂ Vant",Skitty
9304,"Rider♂ Vant",Zigzagoon
9304,"Rider♂ Vant",Shuppet
9305,"Rider♂ Vant",Skitty
9305,"Rider♂ Vant",Linoone
9305,"Rider♂ Vant",Shuppet
9306,"Rider♂ Vant",Delcatty
9306,"Rider♂ Vant",Linoone
9306,"Rider♂ Vant",Banette
9307,"Rider♂ Vorem",Baltoy
9307,"Rider♂ Vorem",Numel
9307,"Rider♂ Vorem",Hoothoot
9308,"Rider♂ Willie",Zigzagoon
9308,"Rider♂ Willie",Zigzagoon
9309,"Rider♂ Willie",Linoone
9309,"Rider♂ Willie",Zigzagoon
9310,"Rider♂ Willie",Dodrio
9310,"Rider♂ Willie",Girafarig
9310,"Rider♂ Willie",Linoone
9311,"Rider♂ Finson",Togetic
9311,"Rider♂ Finson",Absol
9311,"Rider♂ Finson",Shedinja
9311,"Rider♂ Finson",Golduck
9311,"Rider♂ Finson",Walrein
9311,"Rider♂ Finson",Shuckle
9312,"Rider♂ Fokil",Shuckle
9312,"Rider♂ Fokil",Murkrow
9312,"Rider♂ Fokil",Misdreavus
9312,"Rider♂ Fokil",Azumarill
9312,"Rider♂ Fokil",Breloom
9312,"Rider♂ Fokil",Wobbuffet
9313,"Rider♀ Jorner",Heracross
9313,"Rider♀ Jorner",Togetic
9313,"Rider♀ Jorner",Dodrio
9313,"Rider♀ Jorner",Flygon
9313,"Rider♀ Jorner",Aggron
9313,"Rider♀ Jorner",Alakazam
9314,"Rider♀ Kibbe",Dodrio
9314,"Rider♀ Kibbe",Swalot
9314,"Rider♀ Kibbe",Murkrow
9314,"Rider♀ Kibbe",Quagsire
9314,"Rider♀ Kibbe",Chimecho
9314,"Rider♀ Kibbe",Noctowl
9315,"Rider♀ Kimery",Machop
9315,"Rider♀ Kimery",Gulpin
9315,"Rider♀ Kimery",Snubbull
9315,"Rider♀ Kimery",Goldeen
9315,"Rider♀ Kimery",Luvdisc
9315,"Rider♀ Kimery",Bagon
9316,"Rider♀ Kou",Tentacruel
9316,"Rider♀ Kou",Cradily
9316,"Rider♀ Kou",Hariyama
9316,"Rider♀ Kou",Zangoose
9316,"Rider♀ Kou",Grumpig
9316,"Rider♀ Kou",Absol
9317,"Rider♀ Laret",Blaziken
9317,"Rider♀ Laret",Camerupt
9317,"Rider♀ Laret",Magcargo
9317,"Rider♀ Laret",Torkoal
9317,"Rider♀ Laret",Typhlosion
9317,"Rider♀ Laret",Houndoom
9318,"Rider♂ Lohon",Corsola
9318,"Rider♂ Lohon",Skiploom
9318,"Rider♂ Lohon",Machoke
9318,"Rider♂ Lohon",Plusle
9318,"Rider♂ Lohon",Beautifly
9318,"Rider♂ Lohon",Linoone
9319,"Rider♀ Maloo",Cacnea
9319,"Rider♀ Maloo",Nuzleaf
9319,"Rider♀ Maloo",Skiploom
9319,"Rider♀ Maloo",Lileep
9319,"Rider♀ Maloo",Gloom
9319,"Rider♀ Maloo",Grovyle
9320,"Rider♀ Marley",Hariyama
9320,"Rider♀ Marley",Kingdra
9320,"Rider♀ Marley",Raikou
9320,"Rider♀ Marley",Sceptile
9320,"Rider♀ Marley",Starmie
9320,"Rider♀ Marley",Gyarados
9321,"Rider♀ Mayme",Sunkern
9321,"Rider♀ Mayme",Togepi
9321,"Rider♀ Mayme",Wurmple
9321,"Rider♀ Mayme",Aron
9321,"Rider♀ Mayme",Shedinja
9321,"Rider♀ Mayme",Makuhita
9322,"Rider♂ Orden",Pinsir
9322,"Rider♂ Orden",Walrein
9322,"Rider♂ Orden",Seaking
